Código,Nombre de provincia,Nombre de canton,Nombre de parroquia,Población,Superficie de la parroquia (km2),Densidad Poblacional,Latitud,Longitud,Precipitacion_Anual,cod_canton,nombre_canton,anio,mes,precipitacion_mm,temp_media_c,humedad_relativa,inundacion,Cerca_Rio
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2018,11,61.2,23.27,70.61,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2018,12,176.08,22.97,75.2,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2019,1,196.23,22.49,84.62,1,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2019,2,310.52,22.48,87.83,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2019,3,319.61,22.39,89.28,1,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2019,4,274.8,22.33,88.7,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2019,5,184.45,22.39,87.52,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2019,6,75.6,22.38,83.77,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2019,7,27.28,22.26,77.97,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2019,8,9.61,23.54,66.55,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2019,9,12.3,23.64,63.87,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2019,10,47.74,23.02,69.14,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2019,11,100.5,22.91,73.43,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2019,12,92.69,23.15,73.93,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2020,1,203.67,23.01,80.71,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2020,2,186.18,22.88,86.75,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2020,3,205.84,22.15,87.87,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2020,4,132.9,22.49,85.05,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2020,5,78.74,22.98,81.06,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2020,6,59.4,22.4,77.94,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2020,7,41.23,22.39,73.62,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2020,8,18.91,23.05,65.44,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2020,9,18.6,23.46,66.61,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2020,10,29.76,23.7,69.12,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2020,11,32.4,22.65,69.77,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2020,12,131.44,22.39,78.98,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2021,1,763.22,21.66,87.85,1,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2021,2,210.56,22.07,89.49,1,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2021,3,257.3,21.73,88.51,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2021,4,174.3,21.86,88.43,1,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2021,5,108.5,21.82,84.99,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2021,6,194.7,21.55,83.99,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2021,7,12.4,21.89,76.86,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2021,8,14.26,22.61,70.37,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2021,9,35.7,23.25,68.42,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2021,10,89.28,22.94,71.83,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2021,11,46.2,22.04,72.51,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2021,12,110.05,22.02,77.35,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2022,1,181.35,22.05,80.7,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2022,2,205.52,21.19,87.5,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2022,3,309.07,21.73,88.97,1,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2022,4,227.1,21.82,87.29,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2022,5,78.43,21.85,84.92,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2022,6,57.3,20.97,82.36,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2022,7,44.95,21.89,74.55,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2022,8,20.15,22.64,68.63,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2022,9,18.9,23.38,64.19,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2022,10,28.21,22.99,66.01,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2022,11,28.5,22.78,66.12,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2022,12,42.16,22.54,70.18,1,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2023,1,133.61,22.08,78.33,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2023,2,173.88,22.51,84.22,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2023,3,211.73,22.17,87.46,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2023,4,273.9,22.54,87.35,1,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2023,5,198.09,23.15,86.91,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2023,6,80.4,23.03,82.99,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2023,7,72.23,23.37,79.69,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2023,8,67.27,23.7,72.94,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2023,9,13.8,24.78,64.92,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2023,10,62.93,23.96,72.26,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2023,11,49.5,23.95,70.96,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2023,12,157.48,23.63,76.68,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2024,1,141.67,23.66,82.2,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2024,2,218.66,23.46,85.84,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2024,3,105.09,23.58,84.41,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2024,4,131.1,23.26,84.13,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2024,5,113.46,23.56,80.81,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2024,6,123.6,22.8,76.93,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2024,7,30.07,23.3,71.36,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2024,8,16.43,23.82,64.48,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2024,9,18.6,24.55,60.19,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2024,10,41.85,24.35,64.59,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2024,11,34.8,23.07,65.64,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2024,12,106.95,22.92,73.52,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2025,1,86.18,22.57,78.41,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2025,2,182.56,22.53,84.22,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2025,3,357.12,22.46,87.67,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2025,4,161.1,22.47,87.87,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2025,5,75.64,22.44,84.75,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2025,6,191.1,21.88,83.16,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2025,7,33.48,22.66,74.29,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2025,8,26.04,23.16,68.79,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2025,9,29.1,23.61,66.78,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2025,10,112.84,22.79,73.41,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2025,11,70.8,22.8,74.31,0,0
90852,GUAYAS,EL EMPALME,EL ROSARIO,9205,137.18,67.10161831170724,-1.0515848,-79.812412,1008.09,908,EL EMPALME,2025,12,23.56,22.8,69.66,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2014,1,147.87,21.19,79.58,1,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2014,2,116.48,20.56,83.62,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2014,3,41.23,21.1,79.48,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2014,4,9.6,22.72,70.36,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2014,5,77.5,21.85,76.03,1,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2014,6,28.2,22.21,67.92,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2014,7,17.98,22.73,60.38,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2014,8,13.64,22.38,58.93,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2014,9,18.3,22.28,60.87,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2014,10,40.92,21.87,65.58,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2014,11,15.0,21.53,68.09,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2014,12,22.01,21.95,68.59,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2015,1,89.9,21.73,73.17,1,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2015,2,67.2,21.49,77.88,1,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2015,3,176.7,21.31,80.92,1,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2015,4,104.7,21.65,81.55,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2015,5,107.57,21.84,80.14,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2015,6,46.8,21.94,72.56,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2015,7,27.59,22.34,67.42,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2015,8,10.23,22.94,60.36,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2015,9,12.6,23.17,59.74,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2015,10,38.44,22.81,65.78,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2015,11,38.7,22.37,68.99,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2015,12,22.94,23.72,65.96,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2016,1,133.3,22.15,78.95,1,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2016,2,118.03,22.34,81.24,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2016,3,190.03,21.91,84.33,1,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2016,4,147.9,21.64,83.44,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2016,5,37.51,22.18,74.71,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2016,6,48.0,21.65,68.82,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2016,7,12.09,21.97,64.37,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2016,8,12.09,22.48,59.82,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2016,9,34.5,22.46,61.99,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2016,10,30.38,21.71,65.3,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2016,11,33.0,21.3,67.09,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2016,12,42.47,21.39,71.96,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2017,1,130.51,20.85,79.86,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2017,2,183.68,20.61,86.58,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2017,3,292.95,20.58,88.31,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2017,4,244.5,21.24,85.62,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2017,5,156.55,20.83,85.08,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2017,6,46.8,20.61,81.02,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2017,7,18.6,20.85,69.46,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2017,8,22.01,21.51,66.52,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2017,9,18.0,22.01,64.1,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2017,10,31.93,21.98,67.93,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2017,11,27.6,20.98,67.73,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2017,12,74.09,21.23,73.1,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2018,1,71.3,20.83,76.65,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2018,2,195.44,20.64,85.75,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2018,3,108.5,20.94,82.78,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2018,4,50.7,21.06,78.21,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2018,5,73.16,21.25,76.25,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2018,6,23.1,21.47,66.43,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2018,7,17.67,21.87,62.35,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2018,8,27.9,22.04,61.15,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2018,9,14.4,22.28,60.13,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2018,10,27.59,21.26,67.71,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2018,11,75.9,21.25,74.3,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2018,12,43.71,21.61,71.97,0,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2019,1,129.27,21.69,77.74,1,0
90950,GUAYAS,EL TRIUNFO,EL TRIUNFO,44778,395.0,113.3620253164557,-2.3316707,-79.4026362,774.33,909,EL TRIUNFO,2019,2,122.64,21.47,84.38,0,0
